GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2021-12-26T00:00:00,2,0022100494,1610612761,TOR,Toronto,Raptors,14-16,34,21,23,21,0,0,0,0,0,0,0,0,0,0,99
2021-12-26T00:00:00,2,0022100494,1610612739,CLE,Cleveland,Cavaliers,20-13,35,37,46,26,0,0,0,0,0,0,0,0,0,0,144
