LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
00,1610612760,OKC,Oklahoma City,50,17,5,7,9,6,2,17,12,10
00,1610612765,DET,Detroit,42,12,15,22,9,6,0,8,6,12
