LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
20,1612709914,STO,Stockton,54,13,14,27,1,1,1,17,8,15
20,1612709903,SLC,Salt Lake City,28,12,15,2,1,1,1,17,12,13
