LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
00,1610612745,HOU,Houston,54,21,7,10,7,5,0,21,13,33
00,1610612761,TOR,Toronto,70,21,9,21,7,5,1,12,8,18
