PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1630172,Patrick,Williams,44  ,1610612741,Chicago,Bulls,CHI
1628993,Alize,Johnson,22  ,1610612741,Chicago,Bulls,CHI
203897,Zach,LaVine,8   ,1610612741,Chicago,Bulls,CHI
1629744,Matt,Thomas,21  ,1610612741,Chicago,Bulls,CHI
1630245,Ayo,Dosunmu,12  ,1610612741,Chicago,Bulls,CHI
1628972,Troy,Brown Jr.,7   ,1610612741,Chicago,Bulls,CHI
1627884,Derrick,Jones Jr.,5   ,1610612741,Chicago,Bulls,CHI
1630224,Jalen,Green,0   ,1610612745,Houston,Rockets,HOU
202322,John,Wall,1   ,1610612745,Houston,Rockets,HOU
1629645,Kevin,Porter Jr.,3   ,1610612745,Houston,Rockets,HOU
1630227,Daishen,Nix,15  ,1610612745,Houston,Rockets,HOU
