PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1630585,Marcus,Garrett,0   ,1610612748,Miami,Heat,MIA
2617,Udonis,Haslem,40  ,1610612748,Miami,Heat,MIA
1629689,Aric,Holman,35  ,1610612748,Miami,Heat,MIA
202710,Jimmy,Butler,22  ,1610612748,Miami,Heat,MIA
203473,Dewayne,Dedmon,21  ,1610612748,Miami,Heat,MIA
201596,Mario,Chalmers,15  ,1610612748,Miami,Heat,MIA
1628389,Bam,Adebayo,13  ,1610612748,Miami,Heat,MIA
203917,Nik,Stauskas,9   ,1610612748,Miami,Heat,MIA
202693,Markieff,Morris,8   ,1610612748,Miami,Heat,MIA
203506,Victor,Oladipo,4   ,1610612748,Miami,Heat,MIA
1629216,Gabe,Vincent,2   ,1610612748,Miami,Heat,MIA
1628238,Paris,Bass,30  ,1610612756,Phoenix,Suns,PHX
1630640,MJ,Walker,21  ,1610612756,Phoenix,Suns,PHX
203967,Dario,Saric,20  ,1610612756,Phoenix,Suns,PHX
1629013,Landry,Shamet,14  ,1610612756,Phoenix,Suns,PHX
1627846,Abdel,Nader,11  ,1610612756,Phoenix,Suns,PHX
1626163,Frank,Kaminsky,8   ,1610612756,Phoenix,Suns,PHX
