GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-04-07T00:00:00,1,2042100201,1612709928,CCG,Capital City,Go-Go,0-0,23,42,31,27,3,0,0,0,0,0,0,0,0,0,126
2022-04-07T00:00:00,1,2042100201,1612709920,RAP,Raptors,905,0-0,35,27,33,28,8,0,0,0,0,0,0,0,0,0,131
