GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-01-21T00:00:00,8,0022100691,1610612751,BKN,Brooklyn,Nets,29-16,24,26,29,38,0,0,0,0,0,0,0,0,0,0,117
2022-01-21T00:00:00,8,0022100691,1610612759,SAS,San Antonio,Spurs,17-29,26,25,23,28,0,0,0,0,0,0,0,0,0,0,102
