GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-03-13T00:00:00,4,0022101015,1610612753,ORL,Orlando,Magic,18-51,29,30,21,24,10,0,0,0,0,0,0,0,0,0,114
2022-03-13T00:00:00,4,0022101015,1610612755,PHI,Philadelphia,76ers,41-25,24,23,27,30,12,0,0,0,0,0,0,0,0,0,116
