GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-01-21T00:00:00,10,0022100693,1610612762,UTA,Utah,Jazz,30-16,27,33,27,24,0,0,0,0,0,0,0,0,0,0,111
2022-01-21T00:00:00,10,0022100693,1610612765,DET,Detroit,Pistons,11-34,26,26,30,19,0,0,0,0,0,0,0,0,0,0,101
