PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1628389,Bam,Adebayo,13  ,1610612748,Miami,Heat,MIA
203506,Victor,Oladipo,4   ,1610612748,Miami,Heat,MIA
202693,Markieff,Morris,8   ,1610612748,Miami,Heat,MIA
1628997,Caleb,Martin,16  ,1610612748,Miami,Heat,MIA
202710,Jimmy,Butler,22  ,1610612748,Miami,Heat,MIA
1630181,R.J.,Hampton,13  ,1610612753,Orlando,Magic,ORL
1628371,Jonathan,Isaac,1   ,1610612753,Orlando,Magic,ORL
1628964,Mo,Bamba,5   ,1610612753,Orlando,Magic,ORL
1629021,Moritz,Wagner,21  ,1610612753,Orlando,Magic,ORL
1630591,Jalen,Suggs,4   ,1610612753,Orlando,Magic,ORL
202734,E'Twaun,Moore,55  ,1610612753,Orlando,Magic,ORL
1628365,Markelle,Fultz,20  ,1610612753,Orlando,Magic,ORL
203487,Michael,Carter-Williams,7   ,1610612753,Orlando,Magic,ORL
1629649,Ignas,Brazdeikis,17  ,1610612753,Orlando,Magic,ORL
203082,Terrence,Ross,31  ,1610612753,Orlando,Magic,ORL
