LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
00,1610612750,MIN,Minnesota,58,20,7,6,10,9,1,24,6,21
00,1610612747,LAL,Los Angeles,32,7,6,10,10,9,3,18,10,16
