GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-01-26T00:00:00,7,0022100472,1610612741,CHI,Chicago,Bulls,30-17,31,36,24,20,0,0,0,0,0,0,0,0,0,0,111
2022-01-26T00:00:00,7,0022100472,1610612761,TOR,Toronto,Raptors,23-23,27,23,32,23,0,0,0,0,0,0,0,0,0,0,105
