LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
20,1612709902,SCW,Santa Cruz,40,17,14,11,15,8,0,18,3,20
20,1612709905,SBL,South Bay,68,17,13,14,16,9,0,18,13,12
