GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-03-23T00:00:00,9,0022101092,1610612745,HOU,Houston,Rockets,18-55,21,32,19,19,0,0,0,0,0,0,0,0,0,0,91
2022-03-23T00:00:00,9,0022101092,1610612742,DAL,Dallas,Mavericks,45-28,25,27,30,28,0,0,0,0,0,0,0,0,0,0,110
