GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER
2042100101,1612709909,1612709921,2022-04-05T00:00:00,1,0,Delaware
