PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1628366,Lonzo,Ball,2   ,1610612741,Chicago,Bulls,CHI
1630172,Patrick,Williams,44  ,1610612741,Chicago,Bulls,CHI
1630250,Marko,Simonovic,19  ,1610612741,Chicago,Bulls,CHI
1627936,Alex,Caruso,6   ,1610612741,Chicago,Bulls,CHI
1627884,Derrick,Jones Jr.,5   ,1610612741,Chicago,Bulls,CHI
203081,Damian,Lillard,0   ,1610612757,Portland,Trail Blazers,POR
203469,Cody,Zeller,40  ,1610612757,Portland,Trail Blazers,POR
1629604,CJ,Elleby,16  ,1610612757,Portland,Trail Blazers,POR
1626204,Larry,Nance Jr.,11  ,1610612757,Portland,Trail Blazers,POR
1629642,Nassir,Little,9   ,1610612757,Portland,Trail Blazers,POR
