LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
20,1612709924,ACC,Agua Caliente,44,24,24,8,17,10,1,14,10,17
20,1612709914,STO,Stockton,48,7,9,18,17,10,3,14,4,15
