GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER
0022100685,1610612753,1610612747,2022-01-21T00:00:00,0,2,L.A. Lakers
