GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-01-28T00:00:00,5,2022100180,1612709889,OKL,Oklahoma City,Blue,6-5,31,35,21,27,0,0,0,0,0,0,0,0,0,0,114
2022-01-28T00:00:00,5,2022100180,1612709903,SLC,Salt Lake City,Stars,3-7,28,30,29,25,0,0,0,0,0,0,0,0,0,0,112
