PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1629012,Collin,Sexton,2   ,1610612739,Cleveland,Cavaliers,CLE
1628386,Jarrett,Allen,31  ,1610612739,Cleveland,Cavaliers,CLE
202334,Ed,Davis,21  ,1610612739,Cleveland,Cavaliers,CLE
1626224,Cedi,Osman,16  ,1610612739,Cleveland,Cavaliers,CLE
1629636,Darius,Garland,10  ,1610612739,Cleveland,Cavaliers,CLE
1629685,Dylan,Windler,9   ,1610612739,Cleveland,Cavaliers,CLE
1630205,Lamar,Stevens,8   ,1610612739,Cleveland,Cavaliers,CLE
1629712,Didi,Louzada,0   ,1610612740,New Orleans,Pelicans,NOP
1630624,Feron,Hunt,44  ,1610612740,New Orleans,Pelicans,NOP
1630631,Jose,Alvarado,15  ,1610612740,New Orleans,Pelicans,NOP
1627742,Brandon,Ingram,14  ,1610612740,New Orleans,Pelicans,NOP
1630184,Kira,Lewis Jr.,13  ,1610612740,New Orleans,Pelicans,NOP
1630230,Naji,Marshall,8   ,1610612740,New Orleans,Pelicans,NOP
1629638,Nickeil,Alexander-Walker,6   ,1610612740,New Orleans,Pelicans,NOP
1628404,Josh,Hart,3   ,1610612740,New Orleans,Pelicans,NOP
1629627,Zion,Williamson,1   ,1610612740,New Orleans,Pelicans,NOP
