GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-03-06T00:00:00,2,2022100349,1612709929,CPS,College Park,Skyhawks,9-12,37,23,31,29,0,0,0,0,0,0,0,0,0,0,120
2022-03-06T00:00:00,2,2022100349,1612709922,GBO,Greensboro,Swarm,6-15,21,38,30,18,0,0,0,0,0,0,0,0,0,0,107
