GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-02-10T00:00:00,1,2022100243,1612709929,CPS,College Park,Skyhawks,7-6,25,31,32,35,0,0,0,0,0,0,0,0,0,0,123
2022-02-10T00:00:00,1,2022100243,1612709919,WES,Westchester,Knicks,6-8,35,26,36,21,0,0,0,0,0,0,0,0,0,0,118
