GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-03-06T00:00:00,5,2022100351,1612709904,SXF,Sioux Falls,Skyforce,11-13,23,27,29,36,0,0,0,0,0,0,0,0,0,0,115
2022-03-06T00:00:00,5,2022100351,1612709911,IWA,Iowa,Wolves,10-10,24,18,21,26,0,0,0,0,0,0,0,0,0,0,89
