PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1626181,Norman,Powell,24  ,1610612746,LA,Clippers,LAC
1628379,Luke,Kennard,5   ,1610612746,LA,Clippers,LAC
202695,Kawhi,Leonard,2   ,1610612746,LA,Clippers,LAC
1630206,Jay,Scrubb,0   ,1610612746,LA,Clippers,LAC
1630554,Jason,Preston,17  ,1610612746,LA,Clippers,LAC
202331,Paul,George,13  ,1610612746,LA,Clippers,LAC
1630164,James,Wiseman,33  ,1610612744,Golden State,Warriors,GSW
2738,Andre,Iguodala,9   ,1610612744,Golden State,Warriors,GSW
1629683,Quinndary,Weatherspoon,12  ,1610612744,Golden State,Warriors,GSW
203110,Draymond,Green,23  ,1610612744,Golden State,Warriors,GSW
1629185,Chris,Chiozza,2   ,1610612744,Golden State,Warriors,GSW
