PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1629012,Collin,Sexton,2   ,1610612739,Cleveland,Cavaliers,CLE
1628386,Jarrett,Allen,31  ,1610612739,Cleveland,Cavaliers,CLE
1628374,Lauri,Markkanen,24  ,1610612739,Cleveland,Cavaliers,CLE
1626224,Cedi,Osman,16  ,1610612739,Cleveland,Cavaliers,CLE
1630205,Lamar,Stevens,8   ,1610612739,Cleveland,Cavaliers,CLE
1630596,Evan,Mobley,4   ,1610612739,Cleveland,Cavaliers,CLE
2738,Andre,Iguodala,9   ,1610612744,Golden State,Warriors,GSW
1630164,James,Wiseman,33  ,1610612744,Golden State,Warriors,GSW
1630288,Jeff,Dowtin Jr.,21  ,1610612744,Golden State,Warriors,GSW
202691,Klay,Thompson,11  ,1610612744,Golden State,Warriors,GSW
