PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1630605,JaQuori,McLaughlin,30  ,1610612742,Dallas,Mavericks,DAL
1626246,Boban,Marjanovic,51  ,1610612742,Dallas,Mavericks,DAL
1626161,Willie,Cauley-Stein,33  ,1610612742,Dallas,Mavericks,DAL
202738,Isaiah,Thomas,2   ,1610612742,Dallas,Mavericks,DAL
204001,Kristaps,Porzingis,6   ,1610612742,Dallas,Mavericks,DAL
203504,Trey,Burke,3   ,1610612742,Dallas,Mavericks,DAL
2738,Andre,Iguodala,9   ,1610612744,Golden State,Warriors,GSW
1630164,James,Wiseman,33  ,1610612744,Golden State,Warriors,GSW
203490,Otto,Porter Jr.,32  ,1610612744,Golden State,Warriors,GSW
202691,Klay,Thompson,11  ,1610612744,Golden State,Warriors,GSW
