PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1628371,Jonathan,Isaac,1   ,1610612753,Orlando,Magic,ORL
1629626,Bol,Bol,10  ,1610612753,Orlando,Magic,ORL
1629678,Admiral,Schofield,25  ,1610612753,Orlando,Magic,ORL
1629649,Ignas,Brazdeikis,17  ,1610612753,Orlando,Magic,ORL
1630591,Jalen,Suggs,4   ,1610612753,Orlando,Magic,ORL
203967,Dario,Saric,20  ,1610612756,Phoenix,Suns,PHX
1626164,Devin,Booker,1   ,1610612756,Phoenix,Suns,PHX
1629661,Cameron,Johnson,23  ,1610612756,Phoenix,Suns,PHX
101108,Chris,Paul,3   ,1610612756,Phoenix,Suns,PHX
1626163,Frank,Kaminsky,8   ,1610612756,Phoenix,Suns,PHX
