PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
1628400,Semi,Ojeleye,37  ,1610612749,Milwaukee,Bucks,MIL
1630606,Javonte,Smart,6   ,1610612749,Milwaukee,Bucks,MIL
1630572,Sandro,Mamukelashvili,54  ,1610612749,Milwaukee,Bucks,MIL
201572,Brook,Lopez,11  ,1610612749,Milwaukee,Bucks,MIL
1629643,Chuma,Okeke,3   ,1610612753,Orlando,Magic,ORL
201577,Robin,Lopez,33  ,1610612753,Orlando,Magic,ORL
1628371,Jonathan,Isaac,1   ,1610612753,Orlando,Magic,ORL
1628964,Mo,Bamba,5   ,1610612753,Orlando,Magic,ORL
1630591,Jalen,Suggs,4   ,1610612753,Orlando,Magic,ORL
202734,E'Twaun,Moore,55  ,1610612753,Orlando,Magic,ORL
1628365,Markelle,Fultz,20  ,1610612753,Orlando,Magic,ORL
203487,Michael,Carter-Williams,7   ,1610612753,Orlando,Magic,ORL
1628539,Mychal,Mulder,2   ,1610612753,Orlando,Magic,ORL
1629755,Hassani,Gravett,12  ,1610612753,Orlando,Magic,ORL
