GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2021-12-27T00:00:00,5,0022100505,1610612763,MEM,Memphis,Grizzlies,21-14,25,35,29,25,0,0,0,0,0,0,0,0,0,0,114
2021-12-27T00:00:00,5,0022100505,1610612756,PHX,Phoenix,Suns,26-7,24,24,27,38,0,0,0,0,0,0,0,0,0,0,113
