PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION
203506,Victor,Oladipo,4   ,1610612748,Miami,Heat,MIA
202710,Jimmy,Butler,22  ,1610612748,Miami,Heat,MIA
1628997,Caleb,Martin,16  ,1610612748,Miami,Heat,MIA
1628389,Bam,Adebayo,13  ,1610612748,Miami,Heat,MIA
202693,Markieff,Morris,8   ,1610612748,Miami,Heat,MIA
1630607,Chris,Smith,0   ,1610612765,Detroit,Pistons,DET
1630587,Isaiah,Livers,12  ,1610612765,Detroit,Pistons,DET
1630691,Jamorko,Pickett,24  ,1610612765,Detroit,Pistons,DET
203482,Kelly,Olynyk,13  ,1610612765,Detroit,Pistons,DET
203924,Jerami,Grant,9   ,1610612765,Detroit,Pistons,DET
