GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2022-03-11T00:00:00,6,0022101000,1610612752,NYK,New York,Knicks,28-39,30,26,40,18,0,0,0,0,0,0,0,0,0,0,114
2022-03-11T00:00:00,6,0022101000,1610612763,MEM,Memphis,Grizzlies,46-22,34,27,26,31,0,0,0,0,0,0,0,0,0,0,118
