GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2052100080,1612709914,Kings,STO,Stockton,250.000000:00,47,111,0.423,14,45,0.311,10,16,0.625,20,30,50,23,13,7,11,17,122,3.0
2052100080,1612709903,Stars,SLC,Salt Lake City,250.000000:00,48,94,0.511,11,31,0.355,9,12,0.75,14,38,52,27,4,7,18,17,119,-3.0
