GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100905,1610612765,Pistons,DET,Detroit,240.000000:00,39,87,0.448,7,27,0.259,19,22,0.864,10,31,41,18,4,4,14,22,104,-9.0
0022100905,1610612738,Celtics,BOS,Boston,240.000000:00,42,88,0.477,10,26,0.385,19,21,0.905,10,27,37,31,5,6,10,21,113,9.0
