GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100059,1610612740,Pelicans,NOP,New Orleans,240.000000:00,40,93,0.43,11,36,0.306,8,9,0.889,9,35,44,24,5,6,9,19,99,-3.0
0022100059,1610612737,Hawks,ATL,Atlanta,240.000000:00,40,96,0.417,8,30,0.267,14,17,0.824,21,34,55,21,4,4,11,14,102,3.0
