GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100582,1610612759,SAS,San Antonio,1630563,Joshua Primo,Joshua,F,,25.000000:22,4,7,0.571,1,3,0.333,0,0,0.0,1,1,2,2,1,1,2,4,9,-7.0
0022100582,1610612759,SAS,San Antonio,1628966,Keita Bates-Diop,Keita,F,,27.000000:53,3,6,0.5,1,2,0.5,2,2,1.0,0,5,5,0,0,0,0,1,9,-5.0
0022100582,1610612759,SAS,San Antonio,1627751,Jakob Poeltl,Jakob,C,,29.000000:47,7,12,0.583,0,0,0.0,3,4,0.75,2,4,6,1,1,1,0,2,17,4.0
0022100582,1610612759,SAS,San Antonio,1627854,Bryn Forbes,Bryn,G,,31.000000:17,3,14,0.214,1,7,0.143,0,0,0.0,1,4,5,3,1,1,0,2,7,-8.0
0022100582,1610612759,SAS,San Antonio,1627749,Dejounte Murray,Dejounte,G,,35.000000:35,10,23,0.435,3,6,0.5,4,5,0.8,1,4,5,9,3,1,6,3,27,-16.0
0022100582,1610612759,SAS,San Antonio,1629234,Drew Eubanks,Drew,,,18.000000:13,2,4,0.5,0,0,0.0,2,2,1.0,3,1,4,2,0,0,1,3,6,-23.0
0022100582,1610612759,SAS,San Antonio,1629111,Jock Landale,Jock,,,17.000000:13,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,0,0,2,0,0,8,-13.0
0022100582,1610612759,SAS,San Antonio,1630580,Joe Wieskamp,Joe,,,11.000000:46,0,3,0.0,0,2,0.0,1,3,0.333,0,2,2,0,0,0,0,1,1,-12.0
0022100582,1610612759,SAS,San Antonio,1629022,Lonnie Walker IV,Lonnie,,,19.000000:02,5,11,0.455,1,3,0.333,2,2,1.0,0,4,4,2,0,0,2,2,13,-8.0
0022100582,1610612759,SAS,San Antonio,204020,Tyler Johnson,Tyler,,,12.000000:16,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,2,0,0,1,1,0,2.0
0022100582,1610612759,SAS,San Antonio,1630237,Anthony Lamb,Anthony,,,3.000000:52,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3.0
0022100582,1610612759,SAS,San Antonio,1629719,Devontae Cacok,Devontae,,,3.000000:52,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2,-3.0
0022100582,1610612759,SAS,San Antonio,1628537,Jaylen Morris,Jaylen,,,3.000000:52,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,-3.0
0022100582,1610612755,PHI,Philadelphia,1629680,Matisse Thybulle,Matisse,F,,33.000000:23,5,5,1.0,1,1,1.0,1,1,1.0,0,2,2,1,2,0,0,0,12,20.0
0022100582,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,34.000000:18,9,12,0.75,0,0,0.0,5,6,0.833,2,5,7,5,0,0,0,2,23,2.0
0022100582,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,31.000000:57,10,23,0.435,0,1,0.0,11,15,0.733,3,9,12,7,0,1,4,1,31,26.0
0022100582,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,G,,33.000000:10,3,11,0.273,1,6,0.167,0,0,0.0,1,4,5,2,0,0,1,1,7,7.0
0022100582,1610612755,PHI,Philadelphia,203552,Seth Curry,Seth,G,,36.000000:31,10,18,0.556,3,8,0.375,0,0,0.0,0,7,7,7,0,0,1,3,23,30.0
0022100582,1610612755,PHI,Philadelphia,1627777,Georges Niang,Georges,,,20.000000:12,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,1,0,0,2,4,5,6.0
0022100582,1610612755,PHI,Philadelphia,201980,Danny Green,Danny,,,14.000000:47,2,4,0.5,2,3,0.667,0,0,0.0,0,2,2,1,0,1,0,0,6,9.0
0022100582,1610612755,PHI,Philadelphia,1629718,Charlie Brown Jr.,Charlie,,,12.000000:21,1,2,0.5,0,0,0.0,1,1,1.0,1,2,3,1,2,1,1,1,3,2.0
0022100582,1610612755,PHI,Philadelphia,203083,Andre Drummond,Andre,,,13.000000:37,2,4,0.5,0,0,0.0,1,2,0.5,3,3,6,2,3,0,4,3,5,-7.0
0022100582,1610612755,PHI,Philadelphia,1629619,Myles Powell,Myles,,,2.000000:26,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,0.0
0022100582,1610612755,PHI,Philadelphia,1630296,Braxton Key,Braxton,,,2.000000:26,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0
0022100582,1610612755,PHI,Philadelphia,1630565,Aaron Henry,Aaron,,,2.000000:26,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0.0
0022100582,1610612755,PHI,Philadelphia,1629646,Charles Bassey,Charles,,,2.000000:26,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,1,0,0.0
