GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100761,1610612755,76ers,PHI,Philadelphia,265.000000:00,49,100,0.49,11,31,0.355,13,15,0.867,14,35,49,30,8,12,21,23,122,3.0
0022100761,1610612763,Grizzlies,MEM,Memphis,265.000000:00,47,102,0.461,6,30,0.2,19,28,0.679,15,33,48,18,14,6,14,15,119,-3.0
