GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100075,1610612743,Nuggets,DEN,Denver,240.000000:00,43,83,0.518,11,36,0.306,9,13,0.692,5,46,51,28,8,3,19,24,106,31.0
0022100075,1610612742,Mavericks,DAL,Dallas,240.000000:00,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,8,3,15,17,75,-31.0
