GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022101108,1610612758,Kings,SAC,Sacramento,265.000000:00,42,98,0.429,11,36,0.306,19,24,0.792,18,41,59,24,4,4,14,12,114,4.0
0022101108,1610612753,Magic,ORL,Orlando,265.000000:00,45,106,0.425,13,36,0.361,7,7,1.0,15,42,57,27,9,3,12,20,110,-4.0
