GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042100114,1610612738,Celtics,BOS,Boston,240.000000:00,42,89,0.472,14,35,0.4,18,22,0.818,10,35,45,26,3,4,13,28,116,4.0
0042100114,1610612751,Nets,BKN,Brooklyn,240.000000:00,41,81,0.506,13,35,0.371,17,29,0.586,8,30,38,28,5,7,10,23,112,-4.0
