GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100558,1610612743,Nuggets,DEN,Denver,240.000000:00,31,67,0.463,6,25,0.24,21,29,0.724,11,36,47,21,6,1,25,24,89,-14.0
0022100558,1610612742,Mavericks,DAL,Dallas,240.000000:00,35,78,0.449,14,37,0.378,19,21,0.905,5,23,28,23,12,5,11,21,103,14.0
