GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2052100057,1612709930,GLI,G League,1630701,Michael Foster Jr.,Michael,F,,30.000000:59,6.0,12.0,0.5,1.0,1.0,1.0,0.0,2.0,0.0,2.0,13.0,15.0,2.0,1.0,4.0,4.0,2.0,13.0,-1.0
2052100057,1612709930,GLI,G League,1630699,MarJon Beauchamp,MarJon,F,,40.000000:18,6.0,7.0,0.857,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,14.0,9.0
2052100057,1612709930,GLI,G League,203122,Kevin Murphy,Kevin,C,,17.000000:28,5.0,9.0,0.556,4.0,6.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,14.0,2.0
2052100057,1612709930,GLI,G League,1630702,Jaden Hardy,Jaden,G,,35.000000:27,8.0,21.0,0.381,1.0,3.0,0.333,5.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,5.0,1.0,23.0,2.0
2052100057,1612709930,GLI,G League,1630700,Dyson Daniels,Dyson,G,,29.000000:05,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,10.0,1.0,5.0,1.0,1.0,4.0,19.0
2052100057,1612709930,GLI,G League,101161,Amir Johnson,Amir,,,17.000000:01,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,5.0,13.0
2052100057,1612709930,GLI,G League,1628614,Dakarai Allen,Dakarai,,,25.000000:17,6.0,7.0,0.857,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,16.0,-1.0
2052100057,1612709930,GLI,G League,1630703,Scoot Henderson,Scoot,,,16.000000:10,3.0,9.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,3.0,8.0,3.0
2052100057,1612709930,GLI,G League,200817,Pooh Jeter,Pooh,,,28.000000:15,6.0,9.0,0.667,4.0,7.0,0.571,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,18.0,14.0
2052100057,1612709930,GLI,G League,1630362,Jessie Govan,Jessie,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2052100057,1612709930,GLI,G League,1629080,Malik Pope,Malik,,NWT - Not With Team,,,,,,,,,,,,,,,,,,,,
2052100057,1612709905,SBL,South Bay,1626169,Stanley Johnson,Stanley,F,,31.000000:15,6.0,14.0,0.429,1.0,6.0,0.167,1.0,2.0,0.5,1.0,3.0,4.0,0.0,4.0,0.0,1.0,4.0,15.0,-17.0
2052100057,1612709905,SBL,South Bay,1630602,Chaundee Brown Jr.,Chaundee,F,,34.000000:37,6.0,19.0,0.316,1.0,7.0,0.143,1.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,15.0,-11.0
2052100057,1612709905,SBL,South Bay,1628419,Cameron Oliver,Cameron,C,,23.000000:51,3.0,11.0,0.273,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,-6.0
2052100057,1612709905,SBL,South Bay,1629906,Elijah Cain,Elijah,G,,27.000000:44,4.0,9.0,0.444,1.0,3.0,0.333,1.0,3.0,0.333,0.0,3.0,3.0,3.0,4.0,0.0,0.0,5.0,11.0,-22.0
2052100057,1612709905,SBL,South Bay,1630644,Mac McClung,Mac,G,,31.000000:56,6.0,9.0,0.667,1.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,19.0,-15.0
2052100057,1612709905,SBL,South Bay,1630222,Mason Jones,Mason,,,34.000000:09,5.0,12.0,0.417,1.0,3.0,0.333,2.0,3.0,0.667,2.0,9.0,11.0,7.0,1.0,0.0,0.0,1.0,14.0,9.0
2052100057,1612709905,SBL,South Bay,1628238,Paris Bass,Paris,,,24.000000:09,6.0,16.0,0.375,0.0,2.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,2.0,0.0,1.0,3.0,14.0,-6.0
2052100057,1612709905,SBL,South Bay,201281,Andre Ingram,Andre,,,15.000000:34,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2052100057,1612709905,SBL,South Bay,1630321,Nate Pierre-Louis,Nate,,,16.000000:45,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0,5.0
2052100057,1612709905,SBL,South Bay,1629186,Tiwian Kendley,Tiwian,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
