GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2052100111,1612709919,Knicks,WES,Westchester,240.000000:00,46,88,0.523,17,42,0.405,8,10,0.8,12,27,39,29,7,3,18,25,121,5.0
2052100111,1612709929,Skyhawks,CPS,College Park,240.000000:00,40,82,0.488,10,27,0.37,14,16,0.875,11,27,38,21,11,2,16,19,116,-5.0
