GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100972,1610612762,Jazz,UTA,Utah,240.000000:00,36,83,0.434,12,31,0.387,19,24,0.792,12,33,45,22,5,6,13,20,103,-8.0
0022100972,1610612742,Mavericks,DAL,Dallas,240.000000:00,39,88,0.443,17,46,0.37,16,20,0.8,9,34,43,19,9,5,9,21,111,8.0
