GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022100178,1612709909,Blue Coats,DEL,Delaware,240.000000:00,40,97,0.412,11,36,0.306,12,18,0.667,14,27,41,26,9,11,16,20,111,-16.0
2022100178,1612709929,Skyhawks,CPS,College Park,240.000000:00,49,102,0.48,11,29,0.379,10,12,0.833,15,42,57,32,9,5,18,22,127,16.0
