GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2022100222,1612709918,Legends,TEX,Texas,Starters,182.000000:52,29,82,0.354,7,37,0.189,8,9,0.889,12,26,38,18,10,4,8,17,77
2022100222,1612709918,Legends,TEX,Texas,Bench,55.000000:49,8,17,0.471,2,8,0.25,1,1,1.0,3,6,9,9,2,2,5,6,20
2022100222,1612709926,Hustle,MHU,Memphis,Starters,176.000000:48,37,67,0.552,10,26,0.385,12,17,0.706,8,32,40,15,6,8,13,9,101
2022100222,1612709926,Hustle,MHU,Memphis,Bench,63.000000:12,3,14,0.214,0,6,0.0,1,3,0.333,1,10,11,2,0,0,5,7,9
