GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022100184,1612709923,Bulls,WCB,Windy City,240.000000:00,43,89,0.483,12,39,0.308,3,6,0.5,4,37,41,32,6,4,13,22,104,2.0
2022100184,1612709910,Mad Ants,FWN,Fort Wayne,240.000000:00,38,100,0.38,10,45,0.222,10,13,0.769,21,38,59,20,6,5,16,15,102,-2.0
