GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100420,1610612747,Lakers,LAL,Los Angeles,265.000000:00,39,90,0.433,15,39,0.385,14,18,0.778,4,42,46,24,8,2,14,20,107,3.0
0022100420,1610612742,Mavericks,DAL,Dallas,265.000000:00,39,98,0.398,12,44,0.273,14,17,0.824,8,43,51,22,4,3,11,21,104,-3.0
