GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100938,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,44,87,0.506,16,29,0.552,15,21,0.714,9,41,50,24,11,6,14,15,119,12.0
0022100938,1610612743,Nuggets,DEN,Denver,240.000000:00,40,90,0.444,12,46,0.261,15,17,0.882,10,37,47,25,11,2,16,19,107,-12.0
