GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100779,1610612762,Jazz,UTA,Utah,240.000000:00,42,86,0.488,7,29,0.241,17,22,0.773,8,29,37,21,8,4,7,12,108,4.0
0022100779,1610612743,Nuggets,DEN,Denver,240.000000:00,42,79,0.532,11,28,0.393,9,12,0.75,7,32,39,24,5,7,14,20,104,-4.0
