GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042100224,1610612756,Suns,PHX,Phoenix,240.000000:00,39,84,0.464,9,25,0.36,14,18,0.778,12,32,44,27,4,4,17,25,101,-10.0
0042100224,1610612742,Mavericks,DAL,Dallas,240.000000:00,38,85,0.447,20,44,0.455,15,19,0.789,10,27,37,22,5,1,11,21,111,10.0
