GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100223,1610612757,Trail Blazers,POR,Portland,240.000000:00,37,84,0.44,11,31,0.355,27,28,0.964,12,32,44,26,10,5,16,19,112,5.0
0022100223,1610612741,Bulls,CHI,Chicago,240.000000:00,39,83,0.47,13,29,0.448,16,20,0.8,10,26,36,23,7,9,15,23,107,-5.0
