GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022101109,1610612761,Raptors,TOR,Toronto,240.000000:00,51,84,0.607,15,32,0.469,14,19,0.737,9,33,42,34,9,3,6,16,131,40.0
0022101109,1610612754,Pacers,IND,Indiana,240.000000:00,33,79,0.418,11,36,0.306,14,20,0.7,9,26,35,23,5,3,13,14,91,-40.0
