GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100659,1610612754,IND,Indiana,203200,Justin Holiday,Justin,F,,31.000000:34,6.0,12.0,0.5,5.0,8.0,0.625,1.0,2.0,0.5,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,18.0,-12.0
0022100659,1610612754,IND,Indiana,1628470,Torrey Craig,Torrey,F,,15.000000:01,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,-22.0
0022100659,1610612754,IND,Indiana,1627734,Domantas Sabonis,Domantas,C,,34.000000:24,7.0,14.0,0.5,0.0,1.0,0.0,5.0,7.0,0.714,5.0,6.0,11.0,7.0,0.0,2.0,3.0,4.0,19.0,-8.0
0022100659,1610612754,IND,Indiana,1627747,Caris LeVert,Caris,G,,34.000000:41,9.0,18.0,0.5,2.0,6.0,0.333,6.0,6.0,1.0,0.0,9.0,9.0,4.0,1.0,0.0,2.0,6.0,26.0,-9.0
0022100659,1610612754,IND,Indiana,1630613,Duane Washington Jr.,Duane,G,,26.000000:41,4.0,10.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,10.0,-10.0
0022100659,1610612754,IND,Indiana,1629052,Oshae Brissett,Oshae,,,21.000000:60,4.0,10.0,0.4,1.0,4.0,0.25,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,-1.0
0022100659,1610612754,IND,Indiana,1629048,Goga Bitadze,Goga,,,24.000000:38,7.0,9.0,0.778,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,8.0,2.0,0.0,2.0,1.0,1.0,17.0,17.0
0022100659,1610612754,IND,Indiana,1630537,Chris Duarte,Chris,,,34.000000:17,10.0,14.0,0.714,2.0,5.0,0.4,2.0,2.0,1.0,2.0,5.0,7.0,6.0,3.0,0.0,2.0,4.0,24.0,9.0
0022100659,1610612754,IND,Indiana,202362,Lance Stephenson,Lance,,,14.000000:03,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,2.0,6.0
0022100659,1610612754,IND,Indiana,1626208,Keifer Sykes,Keifer,,,2.000000:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
