GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2052100008,1612709914,Kings,STO,Stockton,240.000000:00,48,90,0.533,12,31,0.387,9,11,0.818,7,39,46,24,9,7,18,24,122,25.0
2052100008,1612709902,Warriors,SCW,Santa Cruz,240.000000:00,35,90,0.389,9,39,0.231,10,14,0.714,9,36,45,20,10,4,18,15,97,-25.0
