GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
0022100699,1610612764,Wizards,WAS,Washington,Starters,115.000000:21,16,52,0.308,2,17,0.118,11,14,0.786,6,13,19,14,3,4,6,4,45
0022100699,1610612764,Wizards,WAS,Washington,Bench,124.000000:39,17,41,0.415,6,17,0.353,2,2,1.0,3,22,25,6,5,2,0,10,42
0022100699,1610612738,Celtics,BOS,Boston,Starters,159.000000:56,34,71,0.479,16,33,0.485,11,14,0.786,9,31,40,19,5,2,8,12,95
0022100699,1610612738,Celtics,BOS,Boston,Bench,80.000000:04,6,19,0.316,3,6,0.5,6,7,0.857,2,15,17,7,0,1,5,4,21
