GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2052100126,1612709911,Wolves,IWA,Iowa,240.000000:00,36,90,0.4,7,33,0.212,14,21,0.667,18,36,54,19,11,2,12,24,104,-2.0
2052100126,1612709893,Charge,CLC,Cleveland,240.000000:00,34,84,0.405,13,41,0.317,16,22,0.727,13,39,52,19,6,5,15,24,106,2.0
