GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100769,1610612753,Magic,ORL,Orlando,240.000000:00,46,93,0.495,14,39,0.359,9,11,0.818,3,33,36,33,7,4,9,18,115,-11.0
0022100769,1610612741,Bulls,CHI,Chicago,240.000000:00,46,90,0.511,11,30,0.367,23,29,0.793,11,38,49,25,5,6,9,15,126,11.0
