GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100805,1610612754,IND,Indiana,203200,Justin Holiday,Justin,F,,30.000000:50,4.0,10.0,0.4,2.0,7.0,0.286,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,10.0,-11.0
0022100805,1610612754,IND,Indiana,1628470,Torrey Craig,Torrey,F,,32.000000:49,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,2.0,3.0,5.0,4.0
0022100805,1610612754,IND,Indiana,1627734,Domantas Sabonis,Domantas,C,,25.000000:32,4.0,8.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,8.0,11.0,4.0,0.0,0.0,4.0,3.0,9.0,-20.0
0022100805,1610612754,IND,Indiana,1630537,Chris Duarte,Chris,G,,35.000000:44,7.0,12.0,0.583,2.0,5.0,0.4,6.0,6.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,22.0,-6.0
0022100805,1610612754,IND,Indiana,1626208,Keifer Sykes,Keifer,G,,25.000000:24,2.0,9.0,0.222,1.0,4.0,0.25,2.0,3.0,0.667,1.0,4.0,5.0,3.0,0.0,1.0,1.0,4.0,7.0,4.0
0022100805,1610612754,IND,Indiana,1629048,Goga Bitadze,Goga,,,16.000000:02,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0
0022100805,1610612754,IND,Indiana,1630613,Duane Washington Jr.,Duane,,,31.000000:00,6.0,15.0,0.4,1.0,5.0,0.2,4.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,17.0,-16.0
0022100805,1610612754,IND,Indiana,202362,Lance Stephenson,Lance,,,13.000000:50,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,-7.0
0022100805,1610612754,IND,Indiana,1629052,Oshae Brissett,Oshae,,,17.000000:15,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,0.0,2.0,1.0,3.0,-20.0
0022100805,1610612754,IND,Indiana,1630678,Terry Taylor,Terry,,,11.000000:34,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0
0022100805,1610612754,IND,Indiana,203087,Jeremy Lamb,Jeremy,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022100805,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,F,,18.000000:41,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0,10.0,5.0
0022100805,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,28.000000:42,3.0,9.0,0.333,0.0,0.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,0.0,0.0,3.0,2.0,2.0,9.0,10.0
0022100805,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,31.000000:20,5.0,12.0,0.417,0.0,1.0,0.0,5.0,9.0,0.556,7.0,10.0,17.0,0.0,0.0,2.0,2.0,2.0,15.0,0.0
0022100805,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,G,,28.000000:05,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0
0022100805,1610612739,CLE,Cleveland,1629164,Brandon Goodwin,Brandon,G,,16.000000:27,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,-13.0
0022100805,1610612739,CLE,Cleveland,1626224,Cedi Osman,Cedi,,,30.000000:41,8.0,16.0,0.5,4.0,10.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,2.0,22.0,8.0
0022100805,1610612739,CLE,Cleveland,201567,Kevin Love,Kevin,,,32.000000:26,6.0,15.0,0.4,4.0,8.0,0.5,3.0,4.0,0.75,3.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,19.0,21.0
0022100805,1610612739,CLE,Cleveland,200765,Rajon Rondo,Rajon,,,31.000000:33,5.0,10.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,1.0,4.0,5.0,12.0,1.0,0.0,2.0,3.0,15.0,26.0
0022100805,1610612739,CLE,Cleveland,1630205,Lamar Stevens,Lamar,,,15.000000:38,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,16.0
0022100805,1610612739,CLE,Cleveland,1630612,RJ Nembhard,RJ,,,1.000000:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0
0022100805,1610612739,CLE,Cleveland,1630698,Kevin Pangos,Kevin,,,1.000000:37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
0022100805,1610612739,CLE,Cleveland,1629685,Dylan Windler,Dylan,,,1.000000:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0022100805,1610612739,CLE,Cleveland,202334,Ed Davis,Ed,,,1.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
