GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
0022101119,1610612740,Pelicans,NOP,New Orleans,Starters,155.000000:56,33,64,0.516,5,14,0.357,16,21,0.762,5,21,26,18,8,1,5,11,87
0022101119,1610612740,Pelicans,NOP,New Orleans,Bench,80.000000:32,11,27,0.407,4,13,0.308,3,3,1.0,7,7,14,6,2,0,1,1,29
0022101119,1610612747,Lakers,LAL,Los Angeles,Starters,143.000000:57,27,52,0.519,9,19,0.474,6,11,0.545,7,27,34,17,3,1,11,11,69
0022101119,1610612747,Lakers,LAL,Los Angeles,Bench,48.000000:07,6,11,0.545,3,8,0.375,1,2,0.5,0,4,4,3,1,1,2,5,16
