GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022100084,1612709902,SCW,Santa Cruz,1630541,Moses Moody,Moses,F,,35.000000:54,13.0,23.0,0.565,4.0,11.0,0.364,5.0,6.0,0.833,1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,37.0,0.0
2022100084,1612709902,SCW,Santa Cruz,1630228,Jonathan Kuminga,Jonathan,F,,30.000000:27,3.0,12.0,0.25,1.0,5.0,0.2,1.0,1.0,1.0,0.0,8.0,8.0,8.0,0.0,1.0,5.0,6.0,9.0,0.0
2022100084,1612709902,SCW,Santa Cruz,1628395,Jordan Bell,Jordan,C,,23.000000:34,4.0,7.0,0.571,0.0,0.0,0.0,2.0,2.0,1.0,1.0,7.0,8.0,0.0,0.0,1.0,3.0,0.0,12.0,-5.0
2022100084,1612709902,SCW,Santa Cruz,1629923,Kendall Smith,Kendall,G,,29.000000:20,2.0,6.0,0.333,1.0,3.0,0.333,1.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,0.0,2.0,4.0,7.0,0.0
2022100084,1612709902,SCW,Santa Cruz,1629683,Quinndary Weatherspoon,Quinndary,G,,30.000000:21,12.0,16.0,0.75,3.0,4.0,0.75,5.0,5.0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,34.0,1.0
2022100084,1612709902,SCW,Santa Cruz,1630289,Elijah Pemberton,Elijah,,,22.000000:19,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,7.0,4.0
2022100084,1612709902,SCW,Santa Cruz,1630835,LJ Figueroa,LJ,,,26.000000:26,8.0,14.0,0.571,1.0,4.0,0.25,0.0,0.0,0.0,6.0,7.0,13.0,1.0,1.0,1.0,0.0,3.0,17.0,7.0
2022100084,1612709902,SCW,Santa Cruz,1630806,Kalob Ledoux,Kalob,,,12.000000:19,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2022100084,1612709902,SCW,Santa Cruz,1630943,Frankie Ferrari,Frankie,,,19.000000:32,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,2.0,3.0,2.0
2022100084,1612709902,SCW,Santa Cruz,1628980,Jacob Evans,Jacob,,,7.000000:37,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-5.0
2022100084,1612709902,SCW,Santa Cruz,1629807,Ryan Taylor,Ryan,,,12.000000:11,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0
2022100084,1612709902,SCW,Santa Cruz,1630323,Selom Mawugbe,Selom,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022100084,1612709902,SCW,Santa Cruz,1629010,Jerome Robinson,Jerome,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022100084,1612709902,SCW,Santa Cruz,1630341,Lamont West,Lamont,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
2022100084,1612709926,MHU,Memphis,1630753,Cameron Young,Cameron,F,,40.000000:55,8.0,16.0,0.5,5.0,12.0,0.417,1.0,4.0,0.25,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,-6.0
2022100084,1612709926,MHU,Memphis,203687,Reggie Hearn,Reggie,F,,34.000000:30,5.0,10.0,0.5,3.0,7.0,0.429,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,5.0,17.0,-1.0
2022100084,1612709926,MHU,Memphis,1630822,Tyler Hagedorn,Tyler,C,,28.000000:16,8.0,15.0,0.533,4.0,7.0,0.571,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,20.0,-7.0
2022100084,1612709926,MHU,Memphis,1629958,Ahmad Caver,Ahmad,G,,42.000000:05,1.0,10.0,0.1,1.0,5.0,0.2,1.0,2.0,0.5,2.0,8.0,10.0,9.0,6.0,1.0,3.0,4.0,5.0,-7.0
