GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022101148,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,,30.000000:02,4.0,12.0,0.333,2.0,7.0,0.286,6.0,6.0,1.0,0.0,9.0,9.0,4.0,2.0,1.0,4.0,4.0,16.0,-8.0
0022101148,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,39.000000:19,14.0,21.0,0.667,1.0,4.0,0.25,15.0,19.0,0.789,4.0,10.0,14.0,6.0,1.0,0.0,8.0,1.0,44.0,12.0
0022101148,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,20.000000:51,2.0,7.0,0.286,0.0,3.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,5.0,-9.0
0022101148,1610612749,MIL,Milwaukee,202083,Wesley Matthews,Wesley,G,,35.000000:49,4.0,9.0,0.444,3.0,7.0,0.429,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,11.0,-3.0
0022101148,1610612749,MIL,Milwaukee,201950,Jrue Holiday,Jrue,G,,42.000000:48,6.0,18.0,0.333,2.0,7.0,0.286,5.0,6.0,0.833,1.0,7.0,8.0,4.0,6.0,0.0,6.0,3.0,19.0,9.0
0022101148,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,20.000000:32,4.0,8.0,0.5,2.0,6.0,0.333,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,-3.0
0022101148,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,,,30.000000:30,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,0.0,1.0,8.0,9.0,1.0,1.0,0.0,2.0,0.0,9.0,1.0
0022101148,1610612749,MIL,Milwaukee,1628960,Grayson Allen,Grayson,,,28.000000:46,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0
0022101148,1610612749,MIL,Milwaukee,201588,George Hill,George,,,15.000000:58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
0022101148,1610612749,MIL,Milwaukee,1628975,Jevon Carter,Jevon,,,0.000000:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022101148,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,Thanasis,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612749,MIL,Milwaukee,201586,Serge Ibaka,Serge,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612749,MIL,Milwaukee,1630572,Sandro Mamukelashvili,Sandro,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612749,MIL,Milwaukee,1629670,Jordan Nwora,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612751,BKN,Brooklyn,201142,Kevin Durant,Kevin,F,,45.000000:13,10.0,21.0,0.476,3.0,6.0,0.5,3.0,3.0,1.0,0.0,7.0,7.0,11.0,1.0,1.0,6.0,4.0,26.0,1.0
0022101148,1610612751,BKN,Brooklyn,1628971,Bruce Brown,Bruce,F,,34.000000:07,8.0,17.0,0.471,3.0,5.0,0.6,4.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,2.0,2.0,23.0,-8.0
0022101148,1610612751,BKN,Brooklyn,203083,Andre Drummond,Andre,C,,28.000000:51,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,10.0,4.0,2.0,1.0,0.0,3.0,4.0,-2.0
0022101148,1610612751,BKN,Brooklyn,203552,Seth Curry,Seth,G,,34.000000:40,6.0,13.0,0.462,4.0,8.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,16.0,-6.0
0022101148,1610612751,BKN,Brooklyn,202681,Kyrie Irving,Kyrie,G,,44.000000:44,9.0,22.0,0.409,4.0,9.0,0.444,3.0,3.0,1.0,0.0,3.0,3.0,5.0,2.0,0.0,3.0,2.0,25.0,-2.0
0022101148,1610612751,BKN,Brooklyn,201988,Patty Mills,Patty,,,16.000000:06,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0
0022101148,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,,,23.000000:48,5.0,6.0,0.833,0.0,0.0,0.0,1.0,4.0,0.25,1.0,7.0,8.0,1.0,2.0,1.0,2.0,3.0,11.0,1.0
0022101148,1610612751,BKN,Brooklyn,201609,Goran Dragic,Goran,,,21.000000:17,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,5.0,7.0
0022101148,1610612751,BKN,Brooklyn,1630556,Kessler Edwards,Kessler,,,5.000000:35,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0
0022101148,1610612751,BKN,Brooklyn,201949,James Johnson,James,,,10.000000:39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,-7.0
0022101148,1610612751,BKN,Brooklyn,200746,LaMarcus Aldridge,LaMarcus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612751,BKN,Brooklyn,201933,Blake Griffin,Blake,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022101148,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
