GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022100198,1612709903,Stars,SLC,Salt Lake City,240.000000:00,40,92,0.435,11,34,0.324,11,14,0.786,12,36,48,19,8,6,14,25,109,-2.0
2022100198,1612709908,Vipers,RGV,Rio Grande Valley,240.000000:00,45,101,0.446,9,38,0.237,7,18,0.389,22,35,57,24,12,7,14,22,111,2.0
