GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100275,1610612764,Wizards,WAS,Washington,240.000000:00,36,84,0.429,7,31,0.226,23,36,0.639,13,32,45,23,5,3,19,23,102,-25.0
0022100275,1610612740,Pelicans,NOP,New Orleans,240.000000:00,44,96,0.458,12,29,0.414,27,32,0.844,12,40,52,33,13,2,10,26,127,25.0
